smiles,GSK3B,JNK3,DRD2,SA,QED,CalcExactMolWt,CalcNumAromaticRings,CalcNumHBA,CalcNumHBD,CalcNumRotatableBonds,CalcFractionCSP3,CalcTPSA,CalcHallKierAlpha,CalcKappa1,CalcKappa2,CalcKappa3,CalcPhi,logP,3pbl_docking,1iep_docking,2rgp_docking,3eml_docking,3ny8_docking,4rlu_docking,4unn_docking,5mo4_docking,7l11_docking
O=C(/C=C/c1cccc([N+](=O)[O-])c1)NC(=S)/N=c1\[nH]ccs1,0.03,0.09,2.4261898730791584e-05,3.2513719924224898,0.38788557989855205,334.01943218,2.0,5.0,2.0,3.0,0.0,100.38999999999999,-2.65,15.733461415402449,7.384487598969284,4.719107850095008,5.281070486859141,-0.3876461740128814,-7.9,-7.9,-8.8,-8.1,-9.4,-9.0,-8.4,-7.7,-6.6
O=C(CC1C[C@@H]2CC[C@H](C1)[NH2+]2)N1CCC(C(F)(F)F)CC1,0.0,0.0,0.012756411257739833,5.248765241426403,0.8279050138623505,305.18352446809,0.0,1.0,1.0,2.0,0.9333333333333333,36.92,-0.7800000000000002,15.128637218357298,5.781637683717655,3.523185784995058,4.165157097378476,-3.005547003092343,-8.9,-7.1,-8.8,-8.2,-9.0,-8.1,-7.9,-8.1,-6.5
CS[C@H]1CCC[C@H]1NC(=O)NCc1ccc(C)cc1OC[C@@H]1CCOC1,0.01,0.02,0.00318314689504787,3.5729747082254555,0.7624399069203237,378.19771381999993,1.0,4.0,2.0,7.0,0.65,59.59,-1.4000000000000001,19.364034145514164,9.511059209695746,5.300858653904162,7.083556742175208,0.26813663451726544,-8.5,-6.7,-7.9,-8.0,-8.1,-9.4,-7.1,-6.8,-5.7
CC[C@H]1C(=O)O[C@H](c2ccc(Cl)cc2)C(C)(C)C1=O,0.02,0.0,0.00015324400325343932,3.381510047344502,0.6144394931348829,280.086622084,1.0,3.0,0.0,2.0,0.4666666666666667,43.370000000000005,-1.3499999999999999,14.067454304997518,4.968138208930675,2.392161468313671,3.6783714334233943,0.5437038926027685,-7.2,-7.2,-7.0,-7.5,-6.3,-6.2,-7.4,-6.6,-6.0
COc1cc(C(=O)NNC(=O)C[NH+]2CCC[C@H](C)C2)cc(OC)c1OC,0.01,0.0,0.003372993433077206,3.9413166113831917,0.6063085965259949,366.20234741608994,1.0,5.0,3.0,6.0,0.5555555555555556,90.33000000000001,-2.4800000000000004,19.839611250528915,9.282071302852001,5.011993143174725,7.08279562493362,-2.757164766583641,-7.7,-7.4,-8.1,-7.6,-8.0,-8.5,-5.8,-6.6,-5.7
COc1ccc([C@@H]2CC(=O)C3=C(C2)Nc2ccccc2N[C@H]3c2ccsc2)cc1OC,0.08,0.02,0.005990718503499929,3.276085440906545,0.5501258948204142,432.150763628,3.0,6.0,2.0,4.0,0.24,59.59,-3.249999999999999,19.698043896087793,8.115495152849666,3.569896243242875,5.15675418578453,-1.3024150557443441,-1.6,-3.9,-8.4,-8.6,-5.6,-7.2,-8.5,-8.7,-6.8
C#CCN1CCN(C(=O)NC[C@@H](C)Cn2cccn2)CC1,0.02,0.01,0.056669528083612065,3.0443905375053735,0.8022855551194621,289.190260356,1.0,4.0,1.0,5.0,0.6,53.4,-1.9999999999999998,15.39,7.695266272189349,4.795005202913631,5.639530853761623,-1.1990566336755386,-6.9,-6.2,-6.7,-6.9,-7.2,-7.4,-7.2,-7.1,-5.5
Cc1cccc(-c2nc(CC(=O)Nc3nonc3C)cs2)c1,0.06,0.0,0.00010015809697637508,2.3790090714724723,0.8003687572029218,314.08374668799996,3.0,6.0,1.0,4.0,0.2,80.91000000000001,-2.539999999999999,14.399479505858015,6.065412995483135,3.1980506764732373,3.9699450055920127,1.3502481132693864,-8.8,-7.8,-9.1,-9.0,-8.8,-9.2,-8.3,-8.1,-7.2
CC(C)COCCNC(=O)[C@@H]1CCCN1C(=O)C1CC1,0.02,0.01,0.0009578397305792995,2.542313411765342,0.7132918240812288,282.194342692,0.0,3.0,1.0,7.0,0.8666666666666667,58.64,-1.1,15.291909295219817,7.065158027114052,4.198552490639832,5.401987785351113,-0.11103532746176259,-6.9,-7.4,-6.4,-6.2,-6.8,-6.6,-6.2,-6.2,-5.2
c1ccc2c(c1)CCSC[C@@H]2[NH2+]C[C@@H]1C[NH+]2CCN1CC2,0.0,0.0,0.09227394908960342,6.054944237897608,0.7612949129201613,305.19147170418,1.0,2.0,2.0,3.0,0.6470588235294118,24.29,-0.55,14.068468728547336,6.287571610703676,2.9975534624538627,4.212214503985079,-9.225006903107417,-8.6,-6.5,-7.6,-7.8,-7.8,-7.7,-6.9,-6.6,-6.1
C=CC[NH+](CC(=O)Nc1cc(Cl)ccc1F)Cc1cccc(C#N)c1,0.05,0.03,0.0019307472891370526,3.7000077136894083,0.7472940369835512,358.11169451609,2.0,2.0,2.0,7.0,0.15789473684210525,57.33,-2.6799999999999997,18.6556978307624,8.974104053408233,5.713709742455102,6.696726940888161,-0.5349164935709176,-9.2,-8.4,-8.7,-8.5,-8.4,-9.1,-7.8,-7.7,-6.6
FC(F)(F)CC[NH+](Cc1cnn2c1NCCC2)C1CCCC1,0.08,0.02,0.024022253048494296,4.652138516018203,0.8707369551510652,317.19475784809,1.0,3.0,2.0,5.0,0.8,34.29,-1.24,15.647923499124358,6.479848053181389,3.743053249071897,4.608916664642376,-2.0828291836795487,-8.1,-8.4,-7.7,-7.8,-8.0,-8.4,-7.5,-6.8,-6.5
CN(c1ccccc1)[C@H]1CC(=O)N(c2cccc(O)c2)C1=O,0.03,0.01,0.0007765937029268083,2.674466626617283,0.8817795425610591,296.11609237199997,2.0,4.0,1.0,3.0,0.17647058823529413,60.85,-2.82,14.13137590382717,5.519350523620633,2.4122089142448178,3.545273499739477,0.41666289335342016,-8.0,-7.2,-8.9,-8.5,-8.7,-7.8,-8.0,-7.7,-7.1
CCOc1ccccc1C(=O)Nc1cc([N+](=O)[O-])ccc1OC,0.0,0.07,7.170880577207193e-05,1.7440815998969086,0.6522301567804668,316.105921612,2.0,5.0,1.0,6.0,0.1875,90.7,-3.0900000000000003,16.283443518383198,7.257491188256928,3.762453794375203,5.13812816735415,2.295532665001144,-8.4,-7.0,-7.3,-8.3,-7.7,-8.3,-6.8,-6.9,-6.8
Cc1nccc(CNC(=O)N2CC[C@@H](C(=O)[O-])[C@H]2C)n1,0.06,0.01,0.0006004188187436955,3.7809379522760054,0.7993742132461444,277.13061398391005,1.0,5.0,1.0,3.0,0.5384615384615384,98.25,-2.18,14.233786405354829,5.852230224308659,3.0377755333922485,4.164969750388562,-2.797113904376542,-7.4,-6.7,-7.9,-7.1,-8.0,-8.2,-6.6,-7.2,-6.2
COc1cccc(-c2noc([C@@H](C)NC(=O)NCC3([O-])CCC3)n2)c1,0.1,0.01,0.0007075738087584126,3.2550813400630343,0.8179509997226212,345.15682873191,2.0,6.0,2.0,6.0,0.47058823529411764,112.34000000000002,-2.6100000000000008,17.220750004917022,7.100421180977701,4.081277384744499,4.890983123489387,-0.818220354955609,-8.5,-7.8,-8.2,-8.4,-9.1,-9.1,-8.0,-7.7,-6.6
CCN(C)C(=O)Nc1c(/C(N)=N/O)cnn1C,0.04,0.0,0.0008453302929943857,2.9107188895328644,0.29876902825787927,240.133473752,1.0,5.0,3.0,3.0,0.4444444444444444,108.77000000000001,-2.2500000000000004,12.817796610169491,5.191428364058644,2.652960957288846,3.9142748756922723,-1.3743151114853926,-5.7,-6.0,-6.0,-5.9,-5.9,-6.3,-5.3,-5.2,-5.7
COCCN(CC(C)C)C(=O)NCc1ccc(C#N)cc1,0.04,0.0,0.0003090881959401184,2.139561657567448,0.8377667981439936,289.179026976,1.0,3.0,1.0,7.0,0.5,65.36,-2.06,16.992798310454067,8.982577203242025,6.280639844709765,7.268529653465443,1.2060559610296733,-6.5,-5.8,-5.8,-6.4,-6.6,-6.8,-6.4,-6.4,-5.5
C[C@@H](c1ccc(F)cc1)N(C)C(=O)Nc1ccc(OC(F)F)c(F)c1,0.01,0.01,0.00032318483651271686,2.5923006871864995,0.7827918866198206,356.114790632,2.0,2.0,1.0,5.0,0.23529411764705882,41.57000000000001,-2.769999999999999,18.566969817815036,7.86830302466083,4.850745589816052,5.843621791052016,2.349274052477839,-8.2,-8.9,-7.6,-7.9,-8.4,-9.7,-7.7,-8.2,-5.9
CN(C)C(=O)CNC(=O)Nc1ccc(F)cc1Cl,0.0,0.03,9.013409528127705e-05,1.9416202336842225,0.8803121368417757,273.06803255600005,1.0,2.0,2.0,3.0,0.2727272727272727,61.440000000000005,-1.8199999999999998,14.241804697156983,6.204419435701502,4.213029094583565,4.909007214583651,0.9670152473783713,-7.3,-7.1,-7.3,-6.6,-7.3,-7.3,-6.8,-7.2,-5.8
CC(C)[C@H](NC(=O)c1ccn2cncc2c1)C(=O)NC1CCCC1,0.03,0.01,0.0009617624227241585,2.966174336447839,0.8828644509783147,328.189926008,2.0,4.0,2.0,5.0,0.5,75.5,-2.37,16.486464513485423,7.028879411241731,3.5791144276861093,4.828390457625213,0.05762882941654272,-8.2,-6.3,-8.3,-7.8,-8.6,-8.4,-7.2,-7.7,-6.4
Cc1oc2ccc(OCc3ccc(Br)cc3)cc2c1C(=O)[O-],0.01,0.0,0.0011125085821056164,2.3974104539609495,0.7151116074282805,358.9924445439099,3.0,4.0,0.0,4.0,0.11764705882352941,62.5,-2.2699999999999996,14.658285876386538,5.848104229777544,2.8497308775061616,3.8965083470447515,1.6454497127504037,-7.6,-8.3,-8.5,-8.4,-8.9,-7.6,-7.9,-8.6,-6.6
Cc1c(C(=O)N[C@@H](CO)c2ccco2)cnn1Cc1ccccc1,0.01,0.05,0.00013982677557221334,2.7194689852772704,0.72857203147632,325.142641468,3.0,5.0,2.0,6.0,0.2222222222222222,80.28999999999999,-2.8599999999999994,16.01390346535948,7.142522024636304,3.3842015290644105,4.765819091738739,0.4572951481411692,-8.2,-8.3,-8.3,-8.1,-8.7,-8.4,-7.1,-7.8,-6.5
CCc1ccc(Nc2ncnc(N(C)Cc3ccccc3)c2[N+](=O)[O-])cc1,0.09,0.03,0.00027378052674433874,2.184205482317541,0.4968072424249404,363.169524912,3.0,6.0,1.0,7.0,0.2,84.19,-3.48,18.31524572282112,8.266220883045207,4.3817105670764285,5.607328395262532,2.5154506830747665,-9.2,-8.1,-8.4,-8.0,-8.5,-7.0,-5.7,-7.9,-5.9
[NH3+]C[C@@H]1CCCN(c2nccs2)C1,0.04,0.01,0.007229112217827394,3.6259598249767677,0.7560883133738509,198.10594493208998,1.0,3.0,1.0,2.0,0.6666666666666666,43.77,-0.6100000000000001,8.96515082928919,4.065890283490641,2.003303369298288,2.8039476651411523,-1.8118648715743881,-5.7,-6.1,-5.7,-5.8,-6.2,-6.2,-5.7,-5.5,-4.9
CCCn1ccc2cc(NC(=O)C(=O)N[C@@H](C)C(C)C)ccc21,0.0,0.0,0.00024050288322321112,2.685053832904181,0.8326004711469631,315.19467704,2.0,3.0,2.0,5.0,0.4444444444444444,63.13,-2.3,17.06016904160207,7.3092478434784445,4.120888167778378,5.421608859856854,1.094181528304576,-7.5,-8.0,-7.9,-7.2,-7.8,-8.3,-7.1,-7.2,-5.2
CC[NH2+][C@@H](C)[C@@H](C)c1ncc(Cl)cc1F,0.06,0.01,0.0028611526435635033,4.43281947149268,0.8435525891630162,231.10588086408998,1.0,1.0,1.0,4.0,0.5454545454545454,29.5,-0.6700000000000002,12.399783670621074,5.42366172361273,3.1438404071808193,4.483482138361712,-1.840063508376383,-5.8,-6.7,-5.5,-5.8,-6.2,-5.8,-5.4,-6.0,-4.5
COc1cc([C@H]2C(C(=O)c3cc4ccccc4o3)=C(O)C(=O)N2c2nnc(C)s2)ccc1O,0.02,0.0,0.00029849568307246244,3.0502895257467584,0.42399348721548136,463.0838062640001,4.0,9.0,2.0,5.0,0.13043478260869565,125.99000000000001,-4.18,20.707662321506227,7.748280799376646,3.3130973246957276,4.86208431411218,1.3108839378271875,-5.2,-1.8,-8.0,-8.7,-4.6,-8.0,-9.2,-7.0,-7.7
Cc1cccc(NC(=O)[C@@H](C)Sc2nc3ncccc3o2)c1,0.1,0.0,0.00021062633646598636,2.6351495050291938,0.74462095339792,313.08849771999996,3.0,5.0,1.0,4.0,0.1875,68.02000000000001,-2.34,14.591162283898987,6.190827981408363,3.2795706718258777,4.105971624928737,1.5026633789093464,-8.3,-8.9,-9.0,-7.8,-8.7,-9.0,-7.9,-8.0,-7.3
O=C1/C(=C/c2cccnc2)Oc2c1ccc1c2CN(CCc2ccc(F)cc2)CO1,0.11,0.04,0.0668362661366314,2.6757934383325956,0.6115382241912459,402.137970688,3.0,5.0,0.0,4.0,0.16666666666666666,51.66,-3.509999999999999,18.51427799747451,7.723650157947511,3.573928276392924,4.766593539315938,1.8589564342361664,-6.2,-3.1,-10.4,-10.7,-3.2,-8.6,-9.2,-8.2,-7.2
COc1ccccc1CC(=O)NNC(=O)c1ccc(C)[nH]c1=O,0.07,0.0,0.0004036237817234402,2.117631359512295,0.7228880674123394,315.121906024,2.0,4.0,3.0,4.0,0.1875,100.28999999999999,-3.09,16.283443518383198,7.257491188256928,4.193222754122226,5.13812816735415,0.06341187727995079,-8.5,-8.6,-8.4,-7.9,-9.2,-8.5,-7.2,-7.6,-7.8
NC(=O)c1nc(-c2ccc(Br)cc2)nc2c1[nH]c(=O)n2-c1cccc(Cl)c1,0.3,0.02,0.0017810261099260904,2.3996846662914635,0.505432451166033,442.978464372,4.0,5.0,2.0,3.0,0.0,106.66,-2.9699999999999993,17.444139672161036,6.639263393049402,3.1315960757108656,4.289490294393317,1.5342241979038473,-3.4,-5.3,-8.1,-9.1,-3.1,-10.6,-8.5,-8.9,-7.9
Cc1nc(CN(CCc2ccccc2)C2CC[NH+](C)CC2)no1,0.04,0.0,0.12379669951080965,3.402409807417002,0.8670704746444833,315.21793790409,2.0,4.0,1.0,6.0,0.5555555555555556,46.60000000000001,-1.7199999999999998,16.148848974386226,7.704572052773073,4.6246244959594875,5.409563934456923,-1.1961705421853313,-7.2,-6.3,-7.7,-7.7,-8.2,-7.8,-7.7,-7.1,-6.4
COc1cc(C(=O)N/N=C(\C)c2ccc(O)cc2O)cc(OC)c1OC,0.01,0.0,0.004191093209505538,2.2452858274918306,0.538500765586096,360.13213635999995,2.0,7.0,3.0,6.0,0.2222222222222222,109.61000000000001,-3.42,18.912076535871957,8.105518429849015,3.9700010083645947,5.895853265700972,1.0132053046017662,-7.3,-7.3,-8.0,-7.2,-7.9,-8.0,-6.0,-4.5,-5.7
Cc1cccc(C(CO)(CO)[C@@H]2CCS(=O)(=O)C2)c1,0.03,0.0,0.000564839028243271,3.56733367124861,0.851212111705948,284.10823012000003,1.0,4.0,2.0,4.0,0.5714285714285714,74.6,-0.91,14.498091472638912,5.2283747478959866,2.68224594221821,3.9895502814858648,-1.7061677055605897,-6.6,-7.4,-7.1,-7.5,-7.9,-7.3,-7.5,-6.2,-5.6
C#CCOc1cc(F)ccc1NC(=O)N1C[C@H](O)C[C@H]1C1CCCCC1,0.06,0.07,0.005437298509758419,3.306321912838494,0.8093901179533886,360.18492088000005,1.0,3.0,2.0,4.0,0.55,61.8,-2.2600000000000002,18.528682956515127,8.41396000900616,4.280550526780855,5.9961383621412425,0.5123887453242981,-6.6,-7.2,-7.6,-9.0,-7.7,-9.4,-8.4,-6.9,-7.1
Cc1c(Cl)cccc1NC(=O)CS[C@@H]1N=NC(=O)[C@H]2C=C(c3ccc(F)cc3)NN12,0.12,0.03,0.0004269715032079028,3.7771360415355524,0.7269710381581379,445.07755168400007,2.0,6.0,2.0,5.0,0.2,86.16,-2.7499999999999996,20.51985861621474,8.547232595997318,4.229686303833075,5.846266814325569,0.35192430031067257,-8.9,-9.0,-8.5,-9.8,-8.9,-9.8,-8.2,-8.4,-7.8
C[C@H](CC(=O)Nc1cccnc1Cl)c1ccc(C(F)(F)F)cc1,0.0,0.05,0.001080528654512375,2.518957129607477,0.8040058688015005,342.074675408,2.0,2.0,1.0,4.0,0.25,41.99,-2.0799999999999996,17.276638606212376,6.99851395405808,4.6929071319323565,5.256991146295471,2.5034998103419617,-9.0,-9.1,-9.0,-8.8,-8.9,-9.3,-8.0,-8.7,-6.5
CC(=O)N1N=C(c2c(-c3ccccc3)c3ccccc3[nH]c2=O)C[C@@H]1c1ccco1,0.08,0.03,0.0031059771433622108,2.9532916925169665,0.5533447849445636,397.14264146799997,4.0,4.0,1.0,3.0,0.125,78.67,-3.929999999999999,18.121028478169055,7.150417469578299,2.934692929370354,4.319097286567529,1.7032596800051154,-7.7,-0.9,-8.7,-10.3,-4.8,-6.9,-8.9,-7.6,-7.1
O=C/C=C(\Cl)c1ccsc1,0.0,0.01,0.001486696575225511,3.129635850191997,0.49509698498467164,171.97496346,1.0,2.0,0.0,2.0,0.0,17.07,-0.6000000000000001,7.506382978723405,3.5394275161588182,1.6880374248162175,2.6568298461719815,0.12589444596386953,-5.2,-5.8,-5.1,-5.0,-5.5,-5.5,-5.6,-5.4,-4.1
C[C@H](CCCO)[NH2+][C@@H]1CCc2c(Cl)cc(Cl)cc21,0.03,0.0,0.059887177630518505,4.285448240219139,0.8588902326148077,288.09164604009,1.0,1.0,2.0,5.0,0.5714285714285714,36.84,-0.2800000000000001,14.13593615311564,6.245963298980044,3.1815706505819543,4.905141022726969,-1.1363895254056156,-6.8,-6.8,-7.1,-7.3,-8.0,-7.4,-7.2,-6.3,-6.0
C[C@@H](CC(=O)N[C@@H](C)c1cccc(Cl)c1)NC(=O)c1ccccc1,0.01,0.02,0.00018891721781414038,2.503147882281537,0.8385353784219328,344.129155592,2.0,2.0,2.0,6.0,0.2631578947368421,58.2,-2.3299999999999996,18.015106103198324,8.502010647118176,5.388734381740733,6.381859329098158,1.7135143587674944,-8.3,-9.3,-8.8,-8.8,-9.0,-8.3,-8.2,-8.3,-6.3
CC(=O)N(CCC(C)C)[C@H]1N=C(C)[C@H](C(=O)/N=c2\[nH]c3ccccc3s2)S1,0.08,0.0,0.0012767867117114153,4.293791083757553,0.8294296472170348,404.134068008,2.0,5.0,1.0,5.0,0.47368421052631576,77.89,-1.9299999999999993,19.821202706278473,8.39236679664236,4.676549911410226,6.160992720803302,-0.6541111687651182,-8.3,-7.7,-7.2,-7.4,-7.9,-7.5,-6.5,-6.6,-6.0
CC[C@H](Cc1ccccc1)NC(=O)NCCc1nc(C)no1,0.01,0.0,0.002665332867955806,2.6269385160182033,0.8217397515948662,302.174275944,2.0,4.0,2.0,7.0,0.4375,80.05,-2.37,16.008386214749216,8.165356421124859,5.196881536274528,5.941553598656781,0.529821733351833,-8.2,-8.7,-7.9,-7.9,-8.2,-8.4,-7.4,-8.2,-5.6
O=C(CSC1=NC(=O)/C(=C\c2ccccc2)S1)Nc1ccc(F)cc1Cl,0.01,0.04,3.351243639494612e-05,2.3150388449730173,0.7392239580141124,406.001275524,2.0,4.0,1.0,4.0,0.05555555555555555,58.53,-2.089999999999999,18.69368535444889,8.52862529401259,4.9684802634277965,6.131978375087135,2.702968680481221,-8.6,-10.1,-9.1,-8.6,-8.8,-9.0,-8.3,-9.0,-6.6
O=C([O-])c1nnn(-c2ccccc2C(F)(F)F)c1-c1cccc(Cl)c1,0.01,0.0,0.0014835409361197995,2.640459262932495,0.7142004140080394,366.02626241591,3.0,5.0,0.0,3.0,0.0625,70.84,-2.8699999999999983,16.96937176184602,6.210651330310398,3.2035824722033945,4.215634052289627,1.0218397636552758,-7.7,-5.6,-8.2,-9.1,-5.9,-8.7,-8.7,-6.8,-6.5
Cc1nc(N2CCN(c3ccccc3C#N)CC2)c2cc[nH]c2n1,0.13,0.02,0.0026341050533129997,2.4316534633306777,0.7856606772695063,318.15929457600004,3.0,5.0,1.0,2.0,0.2777777777777778,71.84,-3.0699999999999994,14.517720418011233,5.8534424843306505,2.441113997409311,3.540776727934228,0.9199893838950832,-8.3,-6.7,-8.6,-8.3,-9.4,-8.5,-7.4,-6.8,-7.6
C#CCN1CCN([C@H](C)C(=O)N[C@@H](C)c2ccccc2C)CC1,0.04,0.0,0.013719449994071434,2.9216009333549042,0.8423259026551506,313.215412484,1.0,3.0,1.0,5.0,0.5263157894736842,35.58,-1.8299999999999996,17.52270978816457,8.143282544643442,4.570581242073762,6.204016380557101,-0.12313779636917505,-8.1,-6.3,-7.3,-8.2,-7.7,-7.7,-6.7,-6.7,-5.4
CO[C@H](C)[C@](O)(C(=O)OC1=CCN2CC[C@H](O)[C@@H]12)C(C)C,0.03,0.0,0.0028181592126381616,4.518604560501823,0.7102070387815267,299.17327290000003,0.0,6.0,2.0,5.0,0.8,79.23,-0.9500000000000002,16.421020249265126,6.042175350040524,2.7286897281476623,4.724699227267907,-3.1038774567159746,-6.5,-7.1,-5.9,-6.0,-6.4,-6.2,-5.8,-5.5,-5.0
O=C([O-])c1ccn(Cc2c(Cl)cccc2Cl)c1,0.0,0.0,0.002676282269009695,2.776841049925661,0.8570165449378551,267.99375743590997,2.0,3.0,0.0,3.0,0.08333333333333333,45.059999999999995,-1.4499999999999993,12.018779949069469,4.8168127172163855,2.624432906456407,3.40542424141783,0.326051487548041,-7.4,-7.6,-6.8,-7.3,-7.9,-6.9,-6.8,-6.0,-5.6
O=C1c2ccccc2N[C@H](c2cccnc2)N1c1ccccc1F,0.09,0.05,0.0014275877517370625,2.641258512272014,0.7765697591998162,319.112090288,3.0,3.0,1.0,2.0,0.05263157894736842,45.230000000000004,-3.209999999999999,14.386567697491765,5.772852975447229,2.3052723995717046,3.46048083912243,1.733272023366105,-5.6,-8.7,-8.6,-10.1,-5.5,-9.0,-8.7,-7.0,-6.7
O=C(Cc1ccc(-n2cccn2)cc1)Nc1cccc(CN2CCOC2=O)c1,0.0,0.05,0.0004987254043702582,2.246151822336209,0.717504288875289,376.15354049999996,3.0,5.0,1.0,6.0,0.19047619047619047,76.46000000000001,-3.61,17.78640509663867,7.956135752797154,4.199500239836309,5.053966196539301,1.5197920944905423,-9.8,-9.8,-9.3,-9.1,-9.7,-9.2,-9.0,-9.2,-6.7
Nc1ccc(-c2ccc([C@@H]3CCCN(C(=O)Cc4ccc(F)cc4)C3)nc2)cn1,0.11,0.04,0.01715697085555626,2.786682278154869,0.7352183385632862,390.18558957600004,3.0,4.0,1.0,4.0,0.2608695652173913,72.11,-3.28,19.054564443168502,8.388074849178443,4.591074258371883,5.511417681647985,1.43456305570955,-9.8,-9.6,-6.7,-10.0,-9.5,-9.3,-7.7,-8.0,-7.7
O=C(NNC(=O)[C@H]1CCC[C@H](C(F)(F)F)C1)c1cccc([N+](=O)[O-])c1,0.0,0.11,0.0005252618233988436,3.035343109227398,0.63987810209887,359.10929065199997,1.0,4.0,2.0,3.0,0.4666666666666667,101.34,-2.6500000000000004,18.685275965316915,7.493301784651112,4.909901051671481,5.60057646950431,0.37692494641912555,-9.7,-9.6,-10.0,-9.2,-10.2,-10.0,-8.5,-9.2,-7.0
CC[NH2+][C@]1(C(=O)[O-])CCC[C@@H]([NH+](C)CC2CCCC2)C1,0.02,0.02,0.0024732959264365116,5.709570838329055,0.6368525682877494,283.23800465209,0.0,2.0,2.0,6.0,0.9375,61.17999999999999,-0.6100000000000001,15.772728072810697,6.900016165170849,3.527714075953906,5.441603933561893,-5.633164131288263,-7.0,-6.2,-6.8,-6.1,-7.3,-5.7,-6.2,-6.5,-5.7
CC[C@H](NC(C)=O)c1ccc([C@H](C)CC)cc1,0.0,0.0,0.0025743348324836447,2.5768752756664437,0.8233851968687583,233.177964356,1.0,1.0,1.0,5.0,0.5333333333333333,29.1,-1.31,13.753734862970044,6.431432422879949,3.880635570011028,5.203306843141168,1.6679387042651468,-7.0,-7.2,-6.7,-6.9,-7.1,-6.8,-6.4,-6.9,-5.3
COC(=O)[C@H]1COCCN1C(=O)c1cccc(S(C)(=O)=O)c1,0.0,0.02,8.610603808859718e-05,2.6698018127215004,0.731779147784539,327.077658264,1.0,6.0,0.0,3.0,0.42857142857142855,89.97999999999999,-1.9299999999999993,16.44067663126663,6.450367990756464,3.4493588047782824,4.8203824676681855,-1.0114469370304928,-7.6,-7.3,-5.8,-7.0,-8.5,-6.9,-7.3,-5.3,-5.5
C[C@@H](C(=O)N1CCCN(C(=O)CCc2ccccc2)CC1)S(C)(=O)=O,0.0,0.0,0.00021373342376164128,2.5282606616110517,0.7824398187386506,366.16132831199997,1.0,4.0,0.0,5.0,0.5555555555555556,74.76,-1.8899999999999992,19.434931303900395,8.468407934183652,5.557859448595644,6.583317058170573,-3.6343431356489173,-7.3,-7.1,-8.1,-7.9,-8.1,-7.9,-7.5,-8.2,-6.3
Cc1ccnc2c1[nH]c(=S)n2C1CCCCCC1,0.09,0.02,0.004144188949634522,2.5052849526191334,0.6131743004522477,261.129968608,2.0,3.0,1.0,1.0,0.5714285714285714,33.61,-1.1600000000000001,11.903937685098784,4.8423698419291,1.9851979850622845,3.202403824806981,-1.3866321910321884,-6.8,-7.7,-7.0,-8.4,-7.3,-7.5,-7.8,-6.8,-5.8
CC(C)(C)c1n[nH]cc1/C=C1\SC(NC2CCCCC2)=NC1=O,0.1025,0.05,0.003636701189955358,3.076214802559633,0.811924769490407,332.167082388,1.0,4.0,2.0,2.0,0.5882352941176471,70.14,-1.5599999999999998,16.303143426248415,6.5124908642814665,3.8587973751933213,4.616264027065793,0.9381424036277481,-7.9,-7.4,-8.3,-7.3,-8.6,-8.1,-6.6,-8.8,-6.6
C[C@H]1CN(C(=O)[C@@H](C)[NH+]2CCCCCC2)C[C@@H]1C,0.0,0.01,0.002169107333227151,4.838284644753709,0.7784809590731793,253.22743996808998,0.0,1.0,1.0,2.0,0.9333333333333333,24.750000000000004,-0.5700000000000001,13.852298565439053,6.048904044303493,3.0549541102261673,4.655068045299098,-6.520785522186288,-6.3,-6.4,-6.8,-6.4,-6.6,-7.0,-5.9,-5.9,-5.1
C[C@@H](Oc1ccc(I)cc1)C(=O)NCc1ccc(C(=O)[O-])cc1,0.09,0.01,0.0005317973970230908,2.7350728919701144,0.7172661661820519,424.00512953991,2.0,4.0,1.0,6.0,0.17647058823529413,78.46,-2.0899999999999994,17.266797579242578,7.9583217176325585,5.240379440327014,5.974553485602239,0.04966683255113752,-9.1,-8.4,-8.0,-8.6,-9.3,-9.2,-8.4,-7.7,-6.1
COc1cc(CN(Cc2ccccn2)C2CC(C)(C)[NH2+]C(C)(C)C2)cc(OC)c1,0.03,0.01,0.022892848489234112,3.1897777420340443,0.7768065213350315,398.28020381208995,2.0,4.0,1.0,7.0,0.5416666666666666,51.2,-2.11,21.595328731066058,8.719061704748672,5.936593907679276,6.492793232430924,0.6514434008121046,-5.7,-5.8,-6.7,-7.7,-5.5,-8.6,-7.7,-6.2,-6.2
Cc1ccc(C(=O)NCC(=O)N[C@@H]2CCC[C@H](C(F)(F)F)C2)cc1,0.01,0.0,0.005992090847817727,2.795594401434027,0.8837984659869815,342.155512572,1.0,2.0,2.0,4.0,0.5294117647058824,58.2,-2.0500000000000003,18.290989457995735,7.679960555492871,5.24725829990057,5.853086564930965,0.8302255695746097,-9.2,-10.1,-9.3,-8.7,-9.4,-8.4,-8.1,-8.3,-6.2
O=C(CSc1nnc(-c2ccc(Cl)cc2)n1-c1ccccc1)NNc1ccccn1,0.04,0.04,0.0022792362426941274,2.2038960607102176,0.3330969673145046,436.0873078440001,4.0,7.0,2.0,7.0,0.047619047619047616,84.73,-3.3599999999999994,19.934890917733448,9.425231570463142,4.785839276509066,6.263032107718675,2.4157636151597552,-8.3,-8.4,-10.0,-10.0,-6.1,-10.3,-8.7,-7.9,-7.3
