,smiles,GSK3B,JNK3,DRD2,SA,QED,CalcExactMolWt,CalcNumAromaticRings,CalcNumHBA,CalcNumHBD,CalcNumRotatableBonds,CalcFractionCSP3,CalcTPSA,CalcHallKierAlpha,CalcKappa1,CalcKappa2,CalcKappa3,CalcPhi,logP,3pbl_docking,1iep_docking,2rgp_docking,3eml_docking,3ny8_docking,4rlu_docking,4unn_docking,5mo4_docking,7l11_docking
4193,Cc1cccc(CC(=O)N2CCCC[C@H]2C[C@@H](C)O)c1,0.0,0.01,0.0025499542990125,2.8313444008274544,0.9175202347058744,275.18852904,1.0,2.0,1.0,4.0,0.5882352941176471,40.540000000000006,-1.35,15.04676527526886,6.889358088486353,4.07094741807237,5.183127702736455,0.5972805792622115,-7.7,-7.5,-7.8,-7.9,-7.7,-7.8,-7.6,-7.2,-6.1
4194,Cc1ccc(CC(=O)NCC2(c3ccccc3Cl)CC2)cc1O,0.0,0.05,0.0063003583757467,2.2170315998969112,0.8774602449080986,329.11825656,2.0,2.0,2.0,5.0,0.3157894736842105,49.33,-1.9999999999999996,15.879017013232517,6.2456747404844295,3.504597079502434,4.311964150576905,2.069828158304225,-9.0,-8.6,-9.2,-9.0,-9.0,-9.0,-8.1,-8.1,-6.7
4195,CCS[C@H]1CCCC[NH+](Cc2ccc(-n3cncn3)c(C)c2)C1,0.04,0.03,0.0041399625566024,4.430175172734928,0.9127328863765126,331.19509428409,2.0,4.0,1.0,5.0,0.5555555555555556,35.150000000000006,-1.33,16.525071555819004,7.973574745443346,4.355928753376035,5.728864922787939,-5.11225078238913,-7.6,-7.2,-8.3,-7.4,-8.5,-8.5,-7.4,-7.2,-6.2
4196,COc1ccc(C(=O)N(C)Cc2cccc(F)c2)cc1S(=O)(=O)NC1CC1,0.0,0.0,0.0018198645589166,2.080201013813074,0.7857827418739548,392.12060637200005,2.0,4.0,1.0,7.0,0.3157894736842105,75.71,-2.45,19.31542500558588,7.655807911699413,4.639882599505114,5.476858650948187,1.3992256068265472,-8.4,-7.5,-8.7,-8.2,-8.4,-8.8,-7.7,-9.0,-6.3
4197,Cn1cc(C(=O)NCCc2ccccc2)c(C(=O)[O-])n1,0.01,0.0,0.0010670656463221,2.383228707479349,0.813186124581225,272.10406488791,2.0,5.0,1.0,5.0,0.2142857142857142,87.05,-2.63,13.79363928549098,6.008353549959613,3.2252127379476145,4.143853078392104,-0.910259451917414,-7.9,-8.4,-7.9,-7.8,-8.0,-8.2,-7.6,-8.3,-6.7
4198,CN(C)C(=O)C[C@H](C[NH3+])N1CCC(C[NH+](C)C)CC1,0.0,0.0,0.0048374893819216,4.569970113991388,0.5837394898184708,272.25651448418,0.0,2.0,2.0,6.0,0.9285714285714286,55.63,-0.6500000000000001,16.404495912806542,7.822346723222683,5.465143595279555,6.753771307876956,-4.805716987817588,-5.6,-6.0,-5.8,-5.7,-6.1,-5.8,-5.2,-6.3,-5.0
4199,C[C@H]1CC(C(=O)NCCC[NH+]2CCN(c3cccc(Cl)c3)CC2)C[C@H](C)O1,0.01,0.01,0.0072922902911569,4.180992354486824,0.7225172268230925,394.22558139609,1.0,3.0,2.0,6.0,0.6666666666666666,46.010000000000005,-1.2999999999999998,20.43466355615217,9.761373822372631,6.094193891280302,7.3877922187413265,-1.6736125298824964,-8.8,-8.9,-8.2,-8.5,-8.9,-9.3,-7.5,-8.1,-6.5
4200,Cc1noc(C)c1CSc1ncccc1C(=O)N[C@H](C)Cc1ccc(Cl)cc1,0.02,0.01,0.0007111901940555,2.735733400392146,0.5501242508438331,415.112125624,3.0,5.0,1.0,7.0,0.2857142857142857,68.02,-2.309999999999999,20.424920398296106,9.256648057295932,5.144634234778262,6.752367847332559,2.3180542301432325,-7.9,-9.0,-8.4,-8.8,-9.3,-9.2,-7.8,-8.0,-6.1
4201,O=C1NC2=C(C(=O)N(Cc3ccc(F)cc3)C2)[C@H](c2ccccc2F)N1,0.03,0.0,0.0009929716678973,2.825019254769714,0.8891596456783658,355.11323316000005,2.0,2.0,2.0,3.0,0.1578947368421052,61.440000000000005,-3.2199999999999998,16.259367398907386,6.25364684773152,2.8109720151005693,3.910782372318685,0.5530537128592464,-9.8,-8.0,-8.9,-9.6,-9.4,-10.0,-8.9,-8.4,-7.7
4202,O=C(Cc1ccccn1)NNC(=O)C1(c2ccc(F)cc2F)CCCC1,0.03,0.02,0.0009796379817052,2.4503475767817484,0.8245131569062265,359.144533288,2.0,3.0,2.0,4.0,0.3157894736842105,71.09,-2.829999999999999,17.975914300042195,7.59469594744628,3.711755509268456,5.250830903314311,0.9652588677008772,-9.8,-9.6,-9.2,-9.7,-9.7,-9.1,-8.0,-8.8,-7.2
4203,COc1cccc(NC(=O)N(Cc2nc3n(n2)CCCCC3)c2cc(C)cc(C)c2)c1,0.085,0.0,0.002536140827687,2.6300074201106067,0.6404454432545451,419.232125168,3.0,5.0,1.0,5.0,0.375,72.28,-3.35,20.903961875513943,9.202449782123498,5.0458139393575845,6.205408367962621,-1.1381477603559866,-8.4,-9.1,-8.4,-8.1,-4.4,-8.6,-8.5,-8.3,-7.8
4204,CCCOc1cc(S(=O)(=O)NCc2ccco2)ccc1Cl,0.0,0.01,0.0002900354009694,2.056776345334386,0.8465809516604005,329.048856672,2.0,4.0,1.0,7.0,0.2857142857142857,68.54,-1.5,15.880725758477096,6.975223145583256,4.2315689981096405,5.274838375199507,1.8826652140186275,-7.5,-7.3,-7.8,-7.1,-7.6,-7.6,-7.2,-7.3,-6.3
4205,CNC(=O)NC(=O)[C@H](C)Nc1ccccc1CCC(F)(F)F,0.0,0.01,0.0018761865803813,2.7764045245859066,0.7810285867856807,317.135111476,1.0,3.0,3.0,5.0,0.4285714285714285,70.23,-2.249999999999999,17.800632911392405,7.671353786218651,6.024933837429112,6.207043303722657,0.4874871946029905,-8.3,-8.4,-8.0,-8.1,-8.5,-8.6,-7.8,-7.4,-6.7
4206,Cc1cccc([C@@H](O)C2(N3CCOCC3)CCCC2)c1,0.0,0.01,0.0071158702849665,3.2256894233399738,0.9203224368086368,275.18852904,1.0,3.0,1.0,3.0,0.6470588235294118,32.7,-0.9000000000000001,14.054830304799983,5.841680555402259,2.500827122392675,4.105191445051423,0.1129481303269474,-7.3,-6.5,-6.7,-7.9,-8.0,-7.5,-7.2,-5.9,-5.7
4207,CCn1nc(C)c(CNC(=O)CCCc2cc(C)sc2C)c1C,0.02,0.0,0.0064652880415456,2.4373002125342733,0.8366861563617776,333.187483484,2.0,4.0,1.0,7.0,0.5555555555555556,46.92,-1.62,17.729475826191678,7.773307473796196,4.439599258285032,5.992028997661946,1.8702368031852856,-7.5,-7.6,-7.0,-7.3,-7.6,-8.0,-6.8,-6.5,-5.5
4208,Cn1c(=O)c2nc(C[NH+]3CCCCC3)[nH]c2n(C)c1=O,0.08,0.0,0.0060775925378104,4.109055355830998,0.7038930163064556,278.16115130008995,2.0,5.0,2.0,2.0,0.6153846153846154,77.12,-1.89,13.10974753475477,4.898009006277325,2.074216029971147,3.2105830747625417,-3.836240900243319,-7.7,-6.8,-7.4,-7.3,-7.8,-7.4,-6.6,-7.3,-6.9
4209,NC(=O)c1n[nH]c2ccc(NC(=O)C(=O)NCC[C@H]3C[C@H]4CC[C@@H]3C4)cc12,0.21,0.1,0.0009238492498664,4.202067627194673,0.5956107516539683,369.180089596,2.0,4.0,4.0,5.0,0.4736842105263157,129.97,-2.9,17.510656172982394,7.016294052897681,3.5138430578001314,4.5503671395863865,-1.8467019502772737,-10.4,-9.5,-10.0,-9.1,-10.3,-10.5,-8.6,-9.7,-7.4
4210,CC[C@@H](CO)NC(=O)N[C@@H](C)c1ccccc1Br,0.01,0.0,0.0005602028856382,2.825384259057444,0.7819543399737913,314.06298994800005,1.0,2.0,3.0,5.0,0.4615384615384615,61.36,-1.0699999999999998,14.98906674542233,7.38342942318021,4.308806656920966,6.148373135231292,0.5282140739211139,-6.4,-6.7,-7.3,-6.6,-7.5,-6.9,-6.2,-6.1,-5.6
4211,CCC(=O)N1CCCC[C@@H]1C(=O)NC[C@@H](C1CC1)[NH+](C)C,0.05,0.01,0.0015434935141394,3.9606973415419855,0.7141687176366952,296.23325362009,0.0,2.0,2.0,6.0,0.875,53.85,-1.1,16.27361782010485,7.25057051519977,4.188382306158394,5.618714930575322,-2.7604767135926904,-6.6,-6.5,-6.5,-7.1,-6.4,-7.5,-5.8,-5.8,-5.4
4212,O=C1CN(C(=O)c2ccccc2CCc2ccccc2)CCN1,0.01,0.0,0.0006149693346018,1.976140232216084,0.9395248806608204,308.15247788000005,2.0,2.0,1.0,4.0,0.2631578947368421,49.41,-2.619999999999999,15.282399930999292,7.093641688491745,3.77486907399894,4.713385619597389,1.1731038452213431,-8.2,-9.1,-8.6,-9.4,-9.3,-9.9,-8.8,-8.5,-7.2
4213,C[C@@H](OC(=O)[C@@H](C)N1C(=O)c2ccccc2C1=O)C(=O)Nc1ccc(F)cc1,0.01,0.0,9.17416380526884e-05,2.7208327784703084,0.6311652140144053,384.11214986400006,2.0,5.0,1.0,5.0,0.2,92.78,-3.549999999999999,19.21822195460994,7.594191119657009,3.615559552697372,5.212387517974864,0.5144880546943711,-9.1,-10.1,-8.9,-8.6,-9.4,-8.6,-8.8,-8.4,-6.9
4214,Cc1nc([C@H](Nc2ncc(C(N)=O)cc2Cl)c2ccccc2)n[nH]1,0.29,0.05,0.0019389921776615,2.9815944721944447,0.6594215002810545,342.09958678000004,3.0,5.0,3.0,5.0,0.125,109.58,-2.9299999999999997,15.946452792794926,6.673910353540781,3.3567365284422865,4.43438318317014,0.2583400448304834,-7.6,-6.3,-8.5,-9.0,-8.1,-9.7,-7.9,-7.4,-7.4
4215,COC(=O)C1(NC(=O)c2cc(C)on2)CCCCC1,0.01,0.0,0.000222707047857,2.441637913045561,0.8400479109292696,266.126657056,1.0,5.0,1.0,3.0,0.6153846153846154,81.42999999999999,-1.85,13.578628888433546,5.420687934368933,2.772707073478688,3.8739741989897456,0.2973539019561215,-7.2,-6.4,-7.1,-7.0,-6.7,-6.7,-6.1,-6.6,-5.7
4216,O=[N+]([O-])c1cccc(NC(=S)Nc2ccc(F)c(F)c2)c1,0.0,0.14,0.0010741437016792,1.903976511678854,0.514113530019373,309.038353968,2.0,3.0,2.0,3.0,0.0,67.2,-2.609999999999999,14.791944718770356,6.226921985129271,3.9260418586345542,4.386108846291807,2.40175163231837,-8.0,-7.6,-8.6,-8.5,-8.9,-8.8,-8.2,-8.6,-7.0
4217,COc1ccccc1-n1cnc2cc(NC(=O)c3cccs3)ccc21,0.02,0.0,0.0007116642700935,2.091909613415842,0.5958863743484837,349.08849772,4.0,5.0,1.0,4.0,0.0526315789473684,56.15,-3.119999999999999,15.410174419205758,6.410005257211889,2.8750160199359214,3.951171961666443,2.6406127105119284,-8.5,-8.2,-8.6,-9.2,-8.9,-8.2,-6.9,-7.9,-6.3
4218,COc1ccc(-c2cc(=O)n(CC(=O)NCc3ccccn3)cn2)cc1,0.04,0.0,0.0002503255479674,2.109006104848275,0.730181269322401,350.1378904360001,3.0,6.0,1.0,6.0,0.1578947368421052,86.11,-3.4799999999999995,17.34650511351389,8.06471380317952,4.324645083183698,5.380561508687677,0.7254116019871157,-8.8,-9.2,-9.0,-8.8,-8.6,-9.5,-7.4,-8.8,-6.8
4219,CNC(=O)c1ccc(Sc2nnc(-c3cccs3)n2C)c([N+](=O)[O-])c1,0.03,0.02,0.000348254516776,2.4394696977151025,0.543135422414448,375.045981276,3.0,8.0,1.0,5.0,0.1333333333333333,102.95,-2.72,17.114375992335443,7.031538710722385,3.393525835553308,4.81361589199858,1.2578138014137474,-7.5,-7.7,-7.1,-7.7,-7.3,-8.3,-7.1,-7.4,-7.8
4220,Cc1ccccc1OCCCNC(=O)c1cc(F)ccc1F,0.0,0.0,0.0017716292248096,1.7562442008592123,0.829922563190437,305.12273522400005,2.0,2.0,1.0,6.0,0.2352941176470588,38.33,-2.43,15.949462423506628,7.54191953373804,4.280693131492055,5.46770737293025,2.432733543179857,-8.2,-9.2,-8.7,-8.5,-8.5,-8.9,-7.9,-8.0,-6.4
4221,CCCn1/c(=N/C(=O)CC)sc2c(OC)ccc(OC)c21,0.0,0.0,0.0019232666958453,2.5052338061085635,0.8530434464596601,308.1194635,2.0,5.0,0.0,5.0,0.4666666666666667,52.82000000000001,-1.82,15.566609709836449,6.75706692402738,2.948024229444355,5.008791599503776,1.1821914153130089,-5.9,-5.4,-6.0,-6.7,-6.1,-5.9,-5.8,-5.3,-4.9
4222,C=CCNC(=S)NNC(=O)c1csc(-c2ccsc2)n1,0.04,0.02,0.0022943201896645,2.6540655929622883,0.4568723127883223,324.01732400400005,2.0,5.0,3.0,4.0,0.0833333333333333,66.05,-1.7699999999999998,14.635199775333708,7.129971864082309,3.859884932312492,5.217428131167654,0.4453217846431961,-6.7,-7.0,-7.5,-6.5,-7.8,-7.3,-6.1,-6.9,-5.7
4223,Cc1ccc([N-]S(=O)(=O)c2ccc3c(c2)oc(=O)n3Cc2noc(C)n2)c(Br)c1,0.01,0.04,0.0003476715747811,3.4315144941707985,0.4276428790429392,476.98737622791,4.0,8.0,0.0,5.0,0.1666666666666666,122.3,-2.9200000000000004,19.39875450542922,7.1560387330735695,3.827526161696681,4.786835814284031,0.6509266583997985,-10.1,-8.1,-9.5,-9.3,-9.7,-9.3,-8.6,-8.9,-7.4
4224,CCOC(=O)c1ccc(N2CCN(c3ccc(Br)cn3)CC2)nc1,0.0,0.0,0.0032369687932,2.087410730411422,0.747558145988562,390.0691379480001,2.0,6.0,0.0,4.0,0.3529411764705882,58.56,-2.1499999999999995,16.698858826786914,7.613008833566161,3.841329554536803,5.29702332328346,1.5266678384731147,-7.8,-7.5,-8.1,-7.6,-8.5,-8.6,-6.9,-7.5,-6.3
4225,C[C@@]1(CCc2ccccc2)NC(=O)N(NC(=O)c2ccc3noc(-c4ccccc4)c3c2)C1=O,0.07,0.01,0.0063357918496013,2.949870034613962,0.4273125440115822,454.164105184,4.0,5.0,2.0,6.0,0.1538461538461538,104.54000000000002,-4.459999999999999,21.38909020246209,8.4744469519455,3.8984759764461097,5.331197360915947,1.4265356678780012,-10.9,-11.2,-11.2,-10.8,-10.1,-7.7,-8.7,-9.5,-8.1
4226,Cc1cc(NC(=O)C(=O)NC[C@H]2CC[NH+](C)C2)ccc1OC(C)C,0.01,0.02,0.0007850259564672,3.889178317517943,0.6815583362277284,334.21251817609,1.0,3.0,3.0,5.0,0.5555555555555556,71.87,-2.08,18.26142582592461,8.147316411329076,5.231282982502064,6.199233930242674,-2.287926636642505,-8.3,-7.9,-7.7,-7.3,-7.6,-8.3,-7.0,-7.0,-5.7
4227,COc1ccccc1C(=O)NNC(=O)CNc1nc2ccccc2s1,0.01,0.04,0.0002259545040368,2.027937774638181,0.6095471694712454,356.094311372,3.0,6.0,3.0,5.0,0.1176470588235294,92.35,-3.1299999999999994,16.71817408357552,7.626385865754864,4.043517084132984,5.099969861288385,1.2045239801292142,-9.3,-9.9,-8.4,-8.2,-9.4,-8.9,-7.6,-7.9,-6.9
4228,C=CCCCOc1ccc(C(=O)[O-])cc1[N+](=O)[O-],0.0,0.05,0.0001786355047849,2.666706163825509,0.3145382160469741,250.07209606391,1.0,5.0,0.0,7.0,0.25,92.5,-2.37,13.693979526551503,6.386127452996016,3.584047305727693,4.858416588626441,-0.1716599271836403,-6.9,-7.5,-6.3,-6.7,-7.3,-7.0,-7.0,-6.2,-5.3
4229,Cc1c(Cl)cccc1NC(=O)c1occc1COc1ccccc1,0.0,0.0,0.0002186500213428,1.97067159997664,0.7042458982088239,341.081871052,3.0,3.0,1.0,5.0,0.1052631578947368,51.47,-2.7199999999999998,16.148848974386226,7.234607223965028,3.6040387773898215,4.867940810367284,3.291404581769232,-8.9,-9.6,-9.1,-9.0,-9.0,-10.1,-8.3,-8.2,-7.3
4230,Cc1nc2n(n1)CCC[C@H]2[NH2+][C@@H](C)CCCC(C)C,0.03,0.01,0.0082818876888746,4.426487371684979,0.8569072727593519,265.23867334809,1.0,3.0,1.0,6.0,0.8666666666666667,47.32,-0.9000000000000001,14.50788355582358,6.506790857444842,4.031152490152087,4.968408635889855,-1.6580152268575774,-6.9,-7.1,-6.9,-6.8,-7.4,-7.1,-6.5,-7.1,-5.5
4231,CC[C@H](Oc1ccc2c(c1)[C@@H](c1cccc(F)c1)N(C(=O)C(C)C)CC2)C(=O)N1CCN(C)CC1,0.01,0.01,0.0757929533390524,3.277130933531467,0.6283877403586495,481.274070232,2.0,4.0,0.0,6.0,0.5,53.09,-2.9300000000000006,25.17154858314655,10.771505157938115,5.503670241647031,7.746727582761513,0.8974703251796687,-6.7,-6.2,-8.9,-9.7,-7.0,-9.8,-7.9,-6.9,-6.7
4232,CNC(=O)C1CCN(c2ccc([N+](=O)[O-])cc2COC)CC1,0.01,0.11,0.0002891538513179,2.216331427804663,0.6609132636969653,307.15320615200005,1.0,5.0,1.0,5.0,0.5333333333333333,84.71000000000001,-2.15,16.224491773487685,7.2159939506621535,3.5375799451704832,5.321628840457046,0.647754364801041,-7.5,-5.8,-7.0,-7.3,-8.2,-7.6,-7.4,-7.4,-5.9
4233,CCN(c1nc2ccc(F)cn2n1)[C@H]1CC[NH2+]C1,0.03,0.0,0.0023212196424709,4.525885064958612,0.8359333021498713,250.14625018409,2.0,4.0,1.0,3.0,0.5,50.040000000000006,-1.69,11.403223956253145,4.529108888105895,1.922840437855696,2.8692468318515663,-3.289629235829023,-6.6,-7.6,-7.7,-7.7,-7.3,-7.2,-7.0,-7.0,-5.4
4234,CCc1c(C(=O)CNc2ccccc2C)[nH]c(C)c1C(C)=O,0.0,0.01,0.0035672734986373,2.3198910494944496,0.7994678239333808,298.16812794399993,2.0,3.0,2.0,6.0,0.3333333333333333,61.96,-2.36,16.018207439456763,6.602169515973054,3.108407392058293,4.807041857150646,1.909347876036363,-7.3,-7.4,-7.5,-7.0,-8.2,-7.9,-6.6,-7.0,-5.7
4235,CCONC(=O)CN(C)c1ccccc1[N+](=O)[O-],0.01,0.08,4.7891373847317055e-05,2.4141466661802973,0.6057827628737483,253.10625596,1.0,5.0,1.0,6.0,0.3636363636363636,84.71,-2.15,13.913091482649843,6.552603384917964,3.7034223449348,5.06483168577137,-0.0113022129837291,-6.3,-6.8,-6.7,-6.5,-6.2,-6.5,-6.0,-5.5,-5.2
4236,COc1ccc(Br)cc1S(=O)(=O)N[C@@H](C)C(C)C,0.0,0.02,0.0002358798998384,2.502077907713236,0.8995611381799422,335.019076536,1.0,3.0,1.0,5.0,0.5,55.400000000000006,-0.5900000000000002,15.467438253877082,6.035378735607351,3.699478871622471,5.186213773987191,1.0557421110845766,-6.3,-6.7,-6.3,-6.5,-6.2,-6.5,-6.3,-5.5,-4.9
4237,COC(=O)[C@@H](CNC(=O)c1ccn2cncc2c1)Oc1ccc(F)cc1,0.03,0.02,0.0008183249532293,3.054081416931876,0.6808009284393964,357.112484212,3.0,6.0,1.0,6.0,0.1666666666666666,81.93,-3.419999999999999,17.404560509149317,7.643498828041766,3.970001008364597,5.116605302087108,-0.2735171178756564,-8.4,-8.3,-8.4,-8.7,-8.9,-9.5,-8.9,-7.7,-7.1
4238,Cc1ncsc1CNC(=O)[C@H](C)CC1CCCC1,0.05,0.03,0.001034435559696,2.9426451937438536,0.8883122413203735,266.145284324,1.0,3.0,1.0,5.0,0.7142857142857143,41.99,-0.9000000000000001,13.52977931076585,6.32041631514609,3.5451057498140086,4.750768772005028,0.878300222611574,-6.8,-7.2,-7.4,-7.1,-7.3,-7.4,-6.8,-7.4,-5.9
4239,CC1(C)CSC[C@H](Nc2cc(Cl)ccc2-n2cccn2)C1,0.02,0.01,0.0022979119402231,3.3215282298130653,0.904232037853782,321.10664632000004,2.0,4.0,1.0,3.0,0.4375,29.85,-1.13,14.792585950274818,5.93276134149863,3.5544547030932843,4.179089622218392,1.250041212837711,-7.1,-6.4,-7.4,-8.2,-7.2,-8.1,-7.3,-6.8,-6.0
4240,O=C([O-])[C@@H]1C[C@@H]1C(=O)N1CC2(CCCC2)c2c(F)cccc21,0.0,0.02,0.0029898767685831,4.333988860199346,0.8287712595742167,302.11979520391003,1.0,3.0,0.0,2.0,0.5294117647058824,60.44,-1.91,13.73232039840337,4.541187099562749,1.805879339573626,2.834592556376899,-2.125376962874629,-8.8,-6.9,-8.6,-10.0,-9.0,-8.5,-8.6,-7.1,-6.2
4241,COc1ccc(CNC(=O)CNC(=O)[C@]2(C)CN(S(C)(=O)=O)CC(=O)N2C)cc1,0.01,0.01,0.00057503398477,2.964398169955377,0.57143066424115,426.157305552,1.0,6.0,2.0,7.0,0.5,125.12,-2.66,22.627260212908624,8.784293010467668,5.447307496153687,6.853947714975392,-2.1904982790593825,-8.5,-7.3,-8.5,-7.7,-9.0,-7.2,-6.8,-7.4,-6.6
4242,CN1CCO[C@@H](Cn2cc(C[NH3+])c3cccnc32)C1,0.02,0.01,0.085248614470217,3.6517869794788407,0.8528792861985053,261.17098771209,2.0,4.0,1.0,3.0,0.5,57.93,-1.4300000000000002,12.5960717850756,5.284771342744929,2.4920641742015914,3.503545221101342,-2.186287441732671,-7.3,-7.4,-7.1,-7.2,-7.2,-7.6,-6.8,-6.3,-6.2
4243,O=C(CS(=O)(=O)Cc1noc(C2CC2)n1)Nc1ccc(F)c(F)c1,0.0,0.01,0.0004095541191489,2.471795741052956,0.8453848738174295,357.059483336,2.0,6.0,1.0,6.0,0.3571428571428571,102.16,-2.359999999999999,16.496115849416373,6.267830871377448,4.131672608345217,4.308119340782949,0.3936252461175812,-8.4,-8.8,-9.0,-8.4,-9.1,-8.7,-8.1,-8.1,-6.7
4244,N#Cc1cccc(S(=O)(=O)[N-]c2cccc(-c3nnc4n3CCCCC4)c2)c1,0.06,0.03,0.0040025935166056,3.2124366044917227,0.6689639849838228,392.1186693959101,3.0,6.0,0.0,4.0,0.25,102.74,-3.18,18.195795203942776,7.4443543372620224,3.615322717803788,4.837712390942961,-2.4862427380073604,-10.2,-9.3,-10.6,-10.3,-11.0,-10.1,-9.2,-8.9,-8.0
4245,O=C(CSCc1ccccc1)N(Cc1ccsc1)C1CC1,0.03,0.01,0.0019256299313404,2.1742605182884134,0.7635955308263048,317.090806228,2.0,3.0,0.0,7.0,0.3529411764705882,20.31,-1.2599999999999998,14.667876408402728,7.14008348793614,4.351318424655696,4.987136292701161,2.419526300688305,-7.2,-7.5,-7.1,-8.2,-7.8,-7.2,-6.9,-7.4,-5.8
4246,Cc1nn(CN2CCN(c3cccc(Cl)c3)CC2)c(=S)n1Cc1ccccc1,0.01,0.0,0.0802832064150198,2.254368228423345,0.5859452086947229,413.144094448,3.0,6.0,0.0,5.0,0.3333333333333333,29.230000000000004,-2.149999999999999,19.17881184877256,8.47069487287431,4.294270295854316,5.8020665426863856,2.3453174693678225,-9.0,-9.3,-8.9,-8.4,-9.2,-8.9,-7.5,-7.9,-7.1
4247,CC(C)C[C@H]1NC(=O)[C@@H]2C[C@H](NC(=O)c3ccc(C(F)(F)F)cc3)CN2C1=O,0.04,0.0,0.0078606296223709,3.3396885852868063,0.8153198715557429,397.161326224,1.0,3.0,2.0,4.0,0.5263157894736842,78.51,-2.58,20.161923590728232,7.443515768428732,4.125250635631738,5.359842720337173,-0.5287407564160085,-8.5,-8.7,-9.0,-8.4,-6.4,-8.1,-7.7,-8.8,-7.0
4248,CC(C)(C)Sc1ccc(NC(=O)NCC2(O)CCCCCC2)cc1,0.0,0.02,0.0007966456729264,2.405011219604255,0.5405979780089342,350.2027992,1.0,3.0,3.0,4.0,0.631578947368421,61.36,-1.1999999999999995,19.129072805592827,8.25562130177515,6.733412604042808,6.580099205710828,-0.927223373182525,-8.3,-8.4,-8.2,-7.5,-8.9,-7.3,-6.8,-7.7,-5.7
4249,Cn1c(=O)n(C)c2cc(N3CCCCC3)c(NC(=O)Nc3ccccc3F)cc21,0.01,0.02,0.0020656743221417,2.2945615444105325,0.7087234750405789,397.191403228,3.0,5.0,2.0,3.0,0.3333333333333333,71.3,-3.289999999999999,19.04500900985497,7.615119283065411,3.574480000345555,5.001035012313831,1.911193394668212,-7.8,-9.1,-9.7,-9.3,-5.0,-9.5,-8.7,-8.2,-6.7
4250,C[C@@]1(C(=O)NCc2ccc(F)cc2)Cn2nc(-c3cccs3)cc2C(=O)N1c1ccc(F)cc1,0.03,0.01,0.0026690750228315,3.045818025356649,0.4550809616805487,478.12750332,4.0,5.0,1.0,5.0,0.16,67.23,-3.8499999999999983,21.967620565543893,8.49350079836448,3.877835714309076,5.487705965047501,1.689581091729348,-9.7,-7.0,-8.2,-8.7,-7.4,-6.8,-8.4,-8.6,-8.0
4251,O=C(Nc1ccc(F)cc1)C1CCN(C(=O)c2ccc(Cl)cc2)CC1,0.0,0.01,0.000470992113952,1.6716774550282132,0.8999281741511318,360.104083716,2.0,2.0,1.0,3.0,0.2631578947368421,49.41,-2.3999999999999995,17.423914336704346,7.656600621470814,4.365087113879304,5.336318133554589,2.8813089534849663,-10.0,-10.4,-9.9,-8.2,-9.4,-8.0,-8.7,-8.8,-6.3
4252,COc1ccc(C[NH2+]Cc2c[nH]nc2-c2ccc(C)cc2)cc1OC,0.15,0.01,0.002115100747318,3.1042781592535658,0.6960594258941312,338.18630342809,3.0,3.0,2.0,7.0,0.25,63.75,-2.789999999999999,17.04669994118993,7.85480746784784,4.004555974009223,5.3559418400088,0.2533799538098526,-8.5,-9.3,-8.4,-8.5,-8.5,-8.9,-7.9,-7.6,-5.6
4253,COc1cccc(C(=O)NC(C)(C)c2nc(C)cs2)c1F,0.01,0.0,0.0001935065596989,2.5159164949260973,0.9429079148803576,308.09947700400005,2.0,4.0,1.0,4.0,0.3333333333333333,51.22,-1.9500000000000004,15.43905230688864,5.810814615684895,3.21157417879856,4.272070037961528,1.3764551422198328,-7.1,-7.0,-7.4,-7.2,-7.3,-7.7,-6.8,-6.7,-5.7
4254,Cc1ccc(NC(=O)N2CCCN(C(=O)C(C)(C)C)CC2)cc1C,0.0,0.0,0.0013841024635188,2.021165821741498,0.8571302398960234,331.225977168,1.0,2.0,1.0,1.0,0.5789473684210527,52.650000000000006,-2.04,18.300844249657032,7.24064056514905,4.493515497479462,5.521243135439227,-1.4206528433119934,-8.8,-5.1,-8.1,-7.6,-8.3,-5.7,-7.0,-6.3,-6.1
4255,CC(C)(C)C(=O)N1CCCC[C@H]1[C@H]1CCCCC1=O,0.0,0.0,0.0018222064091094,3.080943461893755,0.7299859731533721,265.204179104,0.0,2.0,0.0,1.0,0.875,37.38,-0.8600000000000001,14.547054001260031,5.638579293602048,3.181698722631225,4.317090393390297,0.6348378737341932,-6.8,-5.2,-6.6,-7.2,-7.3,-7.3,-6.0,-5.0,-5.1
4256,C[S@@](=O)c1c(Cl)cc(Cl)c(N)c1[N+](=O)[O-],0.03,0.05,0.0005858176424807,3.5452224245410893,0.5063145436436869,267.947618412,1.0,4.0,1.0,2.0,0.1428571428571428,86.23,-0.8500000000000001,12.220671378091874,4.339678587596199,2.2178686378451347,3.535585727037002,-0.5856896013635193,-5.4,-6.2,-5.3,-5.6,-6.5,-6.1,-6.1,-5.4,-5.5
4257,O=C(Nc1ccc2c(c1)COC2)c1cccc2c3c([nH]c12)CCCC3,0.11,0.04,0.024012130147325,2.442773689399095,0.7337496911700683,332.15247788,3.0,2.0,2.0,2.0,0.2857142857142857,54.12,-2.5899999999999994,14.727817321901265,5.742351950210027,2.447330622173597,3.3828924208302698,2.2066329682780395,-10.1,-10.5,-10.0,-10.4,-11.0,-11.2,-9.4,-9.5,-7.6
